1085481193 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1085680686 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086101744 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086172068 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086179994 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086180034 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086187969 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086364072 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086616372 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086629363 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086629532 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086692525 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086694987 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086695034 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086695112 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086695156 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086695899 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086696135 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086703545 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086703706 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086709381 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086710519 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086773588 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1086962129 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087215268 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087215346 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087215402 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087215938 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087216246 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087216302 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087216454 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087218404 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087221452 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087231464 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087231563 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087231608 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087232156 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087234716 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087235176 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087235278 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087235385 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087240361 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087240414 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087240563 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087240763 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087240822 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087241083 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087341446 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087388789 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087399963 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087401205 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087405922 0 0 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087428288 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087430524 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087430979 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1087460772 0 0 55 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1087469269 0 0 55 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1087479792 0 0 56 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
