1439224440 0 0 0 0 304 0 0 0
1439304855 0 0 0 0 702 0 0 0
1439886278 0 0 0 0 911 0 0 0
1439886326 0 0 0 0 1000 0 0 0
1439886372 0 0 0 0 1058 0 0 0
1439886392 0 0 0 0 1560 0 0 0
1439886420 0 0 0 0 1560 0 0 0
1439891494 0 0 0 0 1560 0 0 0
1439983980 0 0 0 0 1575 0 0 0
1439984042 0 0 0 0 1600 0 0 0
1439984069 0 0 0 0 1656 0 0 0
1439984079 0 0 0 0 1661 0 0 0
1439989841 0 0 0 0 1669 0 0 0
1439990410 0 0 0 0 1681 0 0 0
1439990769 0 0 0 0 1699 0 0 0
1450407843 0 0 0 0 1699 3 0 0
1452100468 0 18 0 0 1699 3 0 0
1452165573 0 60 0 0 1699 3 0 0
1452167226 0 68 0 0 1699 3 0 0
1452168131 0 75 0 0 1699 3 0 0
1452254047 0 75 0 0 1699 3 0 0
1452254903 5 75 0 0 1699 3 0 0
1452255440 5 75 0 0 1699 3 0 0
1452255680 5 75 0 0 1699 3 0 0
1452255911 6 75 0 0 1699 3 0 0
1452255934 6 75 0 0 1699 3 0 0
1452264707 8 75 0 0 1699 3 0 0
1452266751 17 75 0 0 1699 3 0 0
1452270115 17 85 0 0 1699 3 0 0
1452340642 17 85 0 0 1699 3 0 0
1452530927 17 86 0 0 1699 3 0 0
1452531044 37 112 0 0 1699 3 0 0
1452539480 38 112 0 0 1699 3 0 0
1452541695 39 112 0 0 1699 3 0 0
1452548348 39 114 0 0 1699 3 0 0
1452548945 39 114 0 0 1699 3 0 0
1452548961 39 114 0 0 1699 3 0 0
1452549044 39 114 0 0 1699 3 0 0
1452549083 39 114 0 0 1699 3 0 0
1452549210 39 114 0 0 1699 3 0 0
1452559660 39 114 0 0 1699 4 0 0
1452592480 39 114 0 0 1699 4 0 0
1452592808 39 114 0 0 1699 4 0 0
1452603444 39 141 0 0 1699 4 0 0
1452769143 39 147 0 0 1699 4 0 0
1452862628 39 182 0 0 1699 4 0 0
1453215957 39 183 0 0 1699 4 0 0
1453216026 39 184 0 0 1699 4 0 0
1453282946 41 184 0 0 1699 4 0 0
1453283359 41 184 0 0 1699 4 0 0
1453283392 41 184 0 0 1699 4 0 0
1453283410 41 184 0 0 1699 4 0 0
1453283432 44 184 0 0 1699 4 0 0
1453283491 60 184 0 0 1699 4 0 0
1453311262 216 184 0 0 1699 4 0 0
1453373601 216 247 0 0 1699 4 0 0
1453381244 216 260 0 0 1699 4 0 0
1453381982 216 261 0 0 1699 4 0 0
1453382429 216 264 0 0 1699 4 0 0
1453980662 216 291 0 0 1699 4 0 0
1453990782 216 316 0 0 1699 4 0 0
1453991487 216 320 0 0 1699 4 0 0
1454000683 216 954 0 0 1699 4 0 0
1454069415 216 1064 0 0 1699 4 0 0
1454071892 216 1070 0 0 1699 4 0 0
1454071937 216 1071 0 0 1699 4 0 0
1454072239 216 1071 0 0 1699 4 0 0
1454072588 216 1071 0 0 1699 4 0 0
1454073558 216 1071 0 0 1699 4 0 0
1454074047 216 1071 0 0 1699 4 0 0
1454074192 216 1071 0 0 1699 4 0 0
1454322276 234 1071 0 0 1699 4 0 0
1454344546 234 1088 0 0 1699 4 0 0
1454346014 234 1088 0 0 1699 4 0 0
1454346062 234 1088 0 0 1699 4 0 0
1454346083 234 1088 0 0 1699 4 0 0
1454409675 234 1089 0 0 1699 4 0 0
1454409725 234 1089 0 0 1699 4 0 0
1454409737 234 1089 0 0 1699 4 0 0
1454409754 234 1089 0 0 1699 4 0 0
1454409856 234 1089 0 0 1699 4 0 0
1454409943 301 1089 0 0 1699 4 0 0
1454430855 301 1093 0 0 1699 4 0 0
1454450655 305 1093 0 0 1699 4 0 0
1454451868 312 1093 0 0 1699 4 0 0
1454452055 358 1093 0 0 1699 4 0 0
1454452161 358 1093 0 0 1699 4 0 0
1454494938 366 1093 0 0 1699 4 0 0
1454495735 369 1093 0 0 1699 4 0 0
1454495761 375 1093 0 0 1699 4 0 0
1454496106 403 1093 0 0 1699 4 0 0
1454496134 432 1093 0 0 1699 4 0 0
1454496892 452 1093 0 0 1699 4 0 0
1454503646 774 1093 0 0 1699 4 0 0
1454516917 797 1093 0 0 1699 4 0 0
1454517822 848 1093 0 0 1699 4 0 0
